,%tab-panel-end-1,End of this tab panel.,Fin de ce panneau à onglets.,Einde van hierdie blad paneel.,Fundi i këtij paneli tab.,نهاية هذا الفريق التبويب.,Ավարտվեց այս էջանշանը վահանակի վրա.,В края на този раздел панел.,此籤頁選項結束。,此选项卡面板的结束。,Konec této kartě panelu.,Einde van het deelvenster met tabs.,Lõpus see sakk paneel.,Ende dieser Registerkarte angezeigt.,End του αυτής της πάνελ καρτέλα.,इस टैब पैनल के अंत.,Vége a lap panel.,Lok þessa flipann spjaldið.,Akhir ini panel tab.,Fine di questo pannello a schede.,最後のタブパネル,이 탭 패널의 끝.,Beigas cilnes paneļa.,Šio skirtuko skydelyje pabaiga.,Koniec tego panelu zakładek.,Final deste painel da guia.,Final deste painel da guia.,Конец этой вкладке панели.,Koniec tejto záložke paneli.,Fin de este panel de pestaña.,ในตอนท้ายของแผงแท็บนี้,Bu tab paneli sonu.,Кінець цій вкладці панелі.,Kết thúc của bảng điều khiển tab.
,%tab-panel-end-2,Return to the tab list,Retourner à la liste des onglets,Keer terug na die blad lys,Kthehuni tek lista tab,العودة إلى قائمة التبويب,Վերադառնալ ցուցակին էջանիշը,Назад към списъка раздела,返回到籤頁列表,返回到标签列表,Návrat na kartu seznamu,Terug naar de lijst met tabs,Tagasi sakk nimekirja.,Zurück zur Liste der Registerkarte,Επιστροφή για να την λίστα καρτέλα,टैब सूची पर लौटें,Vissza a lap listája,Fara aftur á flipann lista,Kembali ke daftar tab,Ritorna alla lista schede,タブの一覧に戻る,탭 목록으로 돌아 가기,Atgriezties uz sarakstu cilnēm,Grįžti į skirtukų sąrašą,Powrót do listy zakładek,Voltar para a lista de guias,Voltar para a lista de guias,Вернитесь на вкладку список,Návrat na kartu zoznamu,Volver a la lista de pestañas,กลับไปที่รายการแท็บ,Tab listesine dön,Поверніться на вкладку список,Quay trở lại danh sách tab
,%tab-panel-end-3,or continue to the rest of page.,ou continuer au reste de la page.,of voortgaan om die res van die bladsy.,ose të vazhdojë për pjesën tjetër të faqes.,أو الاستمرار في بقية الصفحة.,կամ շարունակում է մնացած էջում.,или да продължат да останалата част от страницата.,或繼續其餘的頁面。,或继续其余的页面。,nebo pokračovat až do konce stránky.,of om met de rest van de pagina door te gaan.,või jätkata ülejäänud leht.,oder der Rest der Seite fortzusetzen.,ή να συνεχίσουν προς την υπόλοιπη της σελίδας.,या पृष्ठ के आराम करने के लिए जारी है.,vagy továbbra is a többi oldalon.,eða halda áfram til the hvíla af síðunni.,atau melanjutkan ke seluruh halaman.,o continuare con il resto della pagina.,または、ページの残りの部分に進む。,또는 페이지의 나머지를 계속합니다.,vai turpināt uz pārējo lapu.,ar toliau likusia puslapio dalimi.,lub kontynuuj do końca strony.,ou continuar com o resto da página.,ou continuar com o restante da página.,или продолжать остальной страницы.,alebo pokračovať až do konca stránky.,o continuar al resto de la página.,หรือดำเนินการต่อในส่วนที่เหลือของหน้า.,ya da geri kalan sayfa devam etmektedir.,або продовжувати решті сторінки.,hoặc tiếp tục với phần còn lại của trang.
Multimedia player,%play,Play,Jouer,Speel,Luaj,لعب,Խաղալ,Играя,播放,播放,Hrát,Afspelen,Mängi,Spielen,Παιχνίδι,खेल,Lejátszás,Spila,Main,Play,再生,놀이,Spēlēt,Žaisti,Odtwarzanie,Executar,Executar,Проиграть,Hrať,Reproducir,เล่น,Oynat,Програти,Chơi
,%pause,Pause,Pause,Pause,Pushim,وقفة,Դադար,Пауза,暫停,暂停,Pauza,Pauze,Paus,Pausieren,Παύση,ठहराव,Pillanatmegállító,Brot,Jeda,Pausa,一時停止,중지,Pauze,Pauzė,Pauza,Pausar,Pausar,Пауза,Pauza,Pausa,หยุด,Duraklat,Пауза,Tạm dừng
,%open,Open,Ouvrir,Oop,Hapur,فتح,Բաց է,Отворен,打開,打开,Otevřít,Openen,Avama,Öffnen,Ανοιχτό,खुला,Nyitva,Opinn,Buka,Aprire,開く,열기,Atvērt,Atidaryti,Otwórz,Abrir,Abrir,Oткрыть,Otvoriť,Abrir,เปิด,Açık,Відкрито,Mở
,%close,Close,Fermer,Close,Afër,أغلق,Մոտիկ,Близо,停止,关闭,Zavřít,Afsluiten,Sulge,Schließen,Κοντά,पास,Bezárás,Loka,Tutup,Chiudere,閉じる,가까운,Aizvērt,Uždaryti,Zamknij,Fechar,Fechar,Закрыть,Zavrieť,Cerrar,ปิด,Kapat,Закрити,Đóng
,%rewind,Rewind,Reculer,Rewind,Rewind,الترجيع,Վերափաթաթում,Превъртане назад,倒轉,回放,Převinout zpět,Terugspoelen,Tagasi,Zurückspulen,Επανεκτύλιξη,उल्टा,Vissza,Baka,Putar mundur,Riavvolgere,巻き戻し,되감기,Attīt atpakaļ,Atsukti,Przewiń do tyłu,Voltar,Voltar,Перемотка,Pretočiť,Retroceder,ม้วนกลับ,Geri sar,На початок,Tua lại
,%fast-forward,Fast forward,Avancer,Vinnig vorentoe,Fast përpara,سريع إلى الأمام,Արագ Որոնում,Бързо напред,快轉,快进,Rychlý posun vpřed,Snel vooruit spoelen,Kiirelt edasi,Schnellvorlauf,Γρήγορη προς τα εμπρός,तेजी से आगे,Előre,Fljótur áfram,Putar maju,Avanti veloce,早送り,빠른 앞으로,Ātrā pārtīšana,Sukti į priekį,Szybkie przewijanie do przodu,Avançar,Avançar,Ускоренная перемотка,Rýchly posun vpred,Avanzar,ข้างหน้าอย่างรวดเร็ว,Hızlı sar,Швидке перемотування вперед,Nhanh chóng chuyển tiếp
,%mute-enable,Mute,Activer le mode muet,Stom,Memec,كتم,Համր,Изключване,靜音,静音,Vypnutí,Geluid uitzetten,Vaigista,Stumm,Σίγαση,म्यूट,Lenémítás,Hljóðnemi,Redam suara,Muto,ミュート,음소거,Izslēgt skaņu,Užtylinti,Bez dźwięku,Ativar o modo silencioso,Ativar o modo silencioso,Отключение звука,Vypnutie,Silencio,ปิด,Sessiz,Відк. Звук,Tắt
,%mute-disable,Unmute,Désactiver le mode muet,Ontdemp,Çheshtja,إلغاء كتمه,Կասեցնել խլացնելու,Вкл.звук,聲音,打开声音,Nahlas,Geluid aanzetten,heli tagasi,Stummschaltung,Αναίρεση σίγασης,अनम्यूट,Hang bekapcsolása,Slökkva,Aktifkan kembali suara,Riattivare audio,ミュート解除,음소거 해제,Ieslēgt skaņu,Įjungti garsą,Przywróć dźwięk,Desativar o modo silencioso,Desativar o modo silencioso,Включить звук,Nahlas,Habilitar sonido,เปิดเสียง,Sesi aç,Вкл. Звук,Bật tiếng
,%closed-caption-disable,Hide closed captioning,Masquer le sous-titrage,Steek Gesluit byskrifte,Hide Mbyllur captioning,أغلقت إخفاء السفلية,Թաքցնել փակ կատալոներեն,Скрий Затворени надписи,隱藏字幕,隐藏字幕,Skrýt Skryté titulky,Bijschrift verbergen,Peida subtiitrid,Ausblenden Untertitelung,Απόκρυψη Κλειστό λεζάντες,बंद कैप्शन छुपाएं,Feliratok kikapcsolása,Fela lokuðum skýringartextum,Sembunyikan subtitel,Nascondi i sottotitoli,クローズドキャプションを非表示,숨기기 캡션 휴무,Slēpt subtitrus,Slėpti didžiųjų raidžių įjungimą,Ukryj podpisy,Ocultar a legenda,Ocultar a legenda,Скрыть Субтитры,Skryť Skryté titulky,Ocultar subtítulos,ซ่อนปิด captioning,Kapalı eklentileri gizle,Сховати субтитри,Hide Đóng cửa phụ đề
,%closed-caption-enable,Show closed captioning,Afficher le sous-titrage,Wys Gesluit byskrifte,Trego Mbyllur captioning,أغلقت تظهر السفلية,Ցուցադրել փակ կատալոներեն,Покажи Затворени надписи,顯示字幕,打开字幕,Zobrazit Skryté titulky,Bijschrift tonen,Näita subtiitreid,Zeige Untertitelung,Εμφάνιση Κλειστό λεζάντες,बंद कैप्शन दिखाएं,Feliratozás bekapcsolása,Sýna lokuðum skýringartextum,Tampilkan subtitel,Mostra i sottotitoli,クローズドキャプションを表示,쇼는 캡션 휴무,Rādīt subtitrus,Rodyti didžiųjų raidžių įjungimą,Pokaż podpisy,Mostrar a legenda,Mostrar a legenda,Показать Субтитры,Zobraziť Skryté titulky,Mostrar subtítulos,แสดงปิด captioning,Kapalı eklentileri göster,Показати субтитри,Hiện Đóng cửa phụ đề
,%closed-caption-error,Error loading closed captions,Erreur dans le chargement des sous-titres,Fout tydens die laai gesluit onderskrifte,Captions Gabim gjatë ngarkimit të mbyllura,خطأ في تحميل تعليق مغلق,Սխալի բեռնելիս փակ վերնագրեր,Грешка при зареждане на затворени надписи,載入字幕錯誤,加载字母错误,Chyba při načítání uzavřené titulky,Fout bij het tonen van de bijschriften,Viga subtiitrite avamisel,Fehler beim Laden Untertiteln,Σφάλμα κατά τη φόρτωση κλειστά λεζάντες,लोड करने में त्रुटि बंद कैप्शन,Hiba a felirat betöltése közben,Villa við að hlaða Skjátextar,Galat saat memuat subtitel,Errore caricamento sottotitoli,クローズドキャプションを実行できませんでした。,로드하는 중 오류가 발생 자막,Kļūda lejuplādējot subtitrus,Klaida kraunant didžiųjų raidžių įjungimą,Błąd w ładowaniu podpisów,Ocorreu um erro no carregamento da legenda,Ocorreu um erro no carregamento da legenda,Ошибка загрузки субтитров,Chyba pri načítaní uzavreté titulkami,Error al cargar subtítulos,ข้อผิดพลาดคำอธิบายปิดโหลด,Kapalı eklenti yükleme hatası,Включити деталі аудіо,Lỗi khi đang nạp chú thích đóng
,%audio-description-enable,Enable audio description,Activer l\'audiodescription,Aktiveer klank beskrywing,Aktivizo përshkrimin audio,تمكين الوصف السمعي,Միացնել աուդիո նկարագրություն,Активиране на аудио описание,有音訊說明,使用音频描述,Povolit zvukový popis,Audiobeschrijving activeren,Luba audio kirjeldus,Aktivieren Sie Audio-Beschreibung,Ενεργοποίηση ήχου περιγραφή,ऑडियो विवरण सक्षम,Narráció bekapcsolása,Virkja hljóð lýsingu,Fungsikan desktripsi audio,Attiva descrizione audio,音声ガイドを有効にする,오디오 설명을 사용,Ieslēgt audio aprakstu,Aktyvuoti audio aprašą,Włącz informację audio,Ativar a descrição de áudio,Ativar a descrição de áudio,Включить описание аудио,Povoliť zvukový opis,Habilitar audio descripción ,เปิดใช้งานคำอธิบายเสียง,Sesli açıklama açık,Відключити деталі аудіо,Kích hoạt tính năng mô tả âm thanh
,%audio-description-disable,Disable audio description,Désactiver l\'audiodescription,Deaktiveer audio-beskrywing,Disable përshkrimin audio,تعطيل الوصف السمعي,Կասեցնել ձայնային նկարագրությունը,Изключване на аудио описание,無音訊說明,停止音频描述,Zakázat zvukový popis,Audiobeschrijving opheffen,Sulge audio kirjeldus,Deaktivieren Sie Audio-Beschreibung,Απενεργοποίηση ήχου περιγραφή,ऑडियो विवरण अक्षम,Narráció kikapcsolása,Gera hljóð lýsingu,Disfungsikan deskripsi audio,Disattiva descrizione audio,音声ガイドを無効にする,오디오 설명을 해제합니다,Izslēgt audio aprakstu,Išjungti audio aprašą,Wyłącz informację audio,Desativar a descrição de áudio,Desativar a descrição de áudio,Отключить Описание аудио,Zakázať zvukový opis,Deshabilitar audio descripción,ปิดการใช้งานคำอธิบายเสียง,Sesli açıklama kapalı,Відключити аудіо деталі,Vô hiệu hoá mô tả âm thanh
,%progress-bar,use left and right arrow keys to advance and rewind the media\'s progress,utilisez les touches gauche ou droite pour avancer ou reculer le progrès des médias,gebruik links en regs pyltjie sleutels om die media se vordering te bevorder en te rewind,përdorim çelësat e majtë dhe të djathtë arrow për të çuar përpara dhe Rewind progresin e medias,استخدام مفاتيح الأسهم الأيمن والأيسر للنهوض والتقدم ترجيع وسائل الإعلام,օգտագործեք ձախ եւ աջ arrow բանալիները շարժվել եւ փաթաթելու լրատվամիջոցների առաջընթացը,"Използвайте лява и дясна стрелка, за да преминете и назад напредъка на медиите",使用左或右箭頭鍵來前進或倒轉音訊資料,使用左和右箭头前进和后退,použijte šipka vlevo a pravé šipky k podpoře a vzad pokrok sdělovacích prostředků,gebruik linkse en rechtse pijlen om verder te gaan of terug te keren,kasuta vasakut nooleklahvi ja paremat nooleklahvi edasi ja tagasi liikumiseks,"Verwenden linke und rechte Pfeiltaste, um Vor-und Rückspulen der Medien Fortschritte",χρήση αριστερά και δεξιά βέλη για να προχωρήσει προς τα πίσω και την πρόοδο των μέσων μαζικής ενημέρωσης,बायाँ तीर और दाएँ तीर कुंजी का उपयोग करने के लिए अग्रिम और मीडिया प्रगति अतीत,a jobb vagy a bal nyíllal tud előre vagy hátra lépni a lejátszásban,nota vinstri ör og hægri örvatakkana til að fara fram og til baka framfarir fjölmiðla,gunakan tombol panah kiri dan kanan untuk memajukan dan memundurkan kemajuan media,utilizzare freccia sinistra e freccia destra per avanzare e riavvolgere il progresso dei media,左矢印キーで戻る／右矢印キーで進む,미디어의 진행 상황을 향상하고 되감기 할 왼쪽 화살표 및 오른쪽 화살표 키를 사용하여,"Lietot taustiņus kreisā bulta un labā bultiņa, lai patītu uz priekšu vai atgrieztos",naudokite kairės ir dešinės rodyklės klavišus pagreitinti arba atsukti,"przewijanie do przodu - prawa strzałka, przewijanie do tyłu - lewa strzałka",usar os botões das setas esquerda e direita para voltar ou avançar a execução das mídias,usar os botões de seta ESQUERDA e DIREITA para voltar ou avançar a execução da mídia,использовать клавиши влево и влраво для передвижения вперед и перемотки,použite ľavej a pravej šípky na podporu a vzad pokrok médií,Usar las flechas IZQUIERDA y DERECHA para avanzar o retroceder la presentación multimedia,ใช้ลูกศรซ้ายและปุ่มลูกศรขวาเพื่อเลื่อนและย้อนความคืบหน้าของสื่อที่,sağ ok ve sol ok tuşlarını kullanarak medyayı ileri ya da geri sarınız,використовуйте клавіші лівої та правої стрілок для перемотування вперед або назад,sử dụng mũi tên trái và phím mũi tên bên phải để thăng tiến và tua lại sự tiến bộ của các phương tiện truyền thông
,%no-video,"Your browser does not appear to have the capabilities to play this video, please download the video below","Votre navigateur ne semble pas avoir les capacité nécessaires pour lire cette vidéo, s\'il vous plaît télécharger la vidéo ci-dessous","Jou blaaier nie verskyn het die vermo롯m hierdie video te speel, laai asseblief die video hieronder","Shfletuesi juaj nuk duket të ketë aftësitë për të luajtur këtë video, ju lutem shkarkoni video më poshtë",متصفحك لا يبدو أن قدرات للعب هذا الفيديو، يرجى تحميل الفيديو أدناه,"Ձեր բրաուզերը չի ունենալու հնարավորությունները խաղալ այս տեսանյութը, խնդրում ենք ծանոթանալ ստորեւ տեսանյութը","Вашият браузър не изглежда да имаме възможност да играе този клип, моля да изтеглите видеото по-долу",你的瀏覽器並不支援播放此視訊。,您的浏览器无法播放该视频，请下载。,"Váš prohlížeč nepodporuje Zdá se, že se schopnosti přehrání tohoto videa, stáhněte si video níže",Uw browser is blijkbaar niet in staat om deze video af te spelen; gelieve de video hieronder te downloaden,"Sinu brauser ei võimalda mängida seda videot, palun lae video alla","Ihr Browser unterstützt keine zu haben scheinen die Fähigkeiten, um dieses Video abzuspielen, laden Sie sich bitte das Video unten","Ο φυλλομετρητής σας δεν δεν φαίνεται να να έχουν οι δυνατότητες για να παίξει αυτό το βίντεο, παρακαλείστε να κατεβάσετε το βίντεο παρακάτω","आपका ब्राउज़र क्षमताओं इस वीडियो खेलने के लिए प्रकट नहीं होता है, नीचे दिए गए वीडियो डाउनलोड करें","Az ön böngészője valószínűleg nem alkalmas a lejátszásra. Kérem, töltse le a videót itt:",Vafrinn þinn virðist ekki hafa getu til að spila þetta vídeó skaltu sækja vídeó hér að neðan,"Il tuo browser non sembra avere le capacità per riprodurre il video, scarica il video qui sotto",,ご利用のブラウザではこの動画を再生できません。以下の動画をダウンロードしてください。,귀하의 브라우저가 기능이 동영상을 재생해야 할 표시되지 않습니다 아래의 동영상을 다운로드하십시오,"Jūsu tīmekļa pārlūks nespēj parādīt šo video, lūdzu lejuplādejiet  video lejāk","Jūsų naršyklė neturi galimybių paleisti šio video, prašome atsisiųsti žemiau esantį  video","Aktualna wersja przeglądarki nie pozwala na odtworzenie tego pliku video, można go ściągnąć klikając poniżej",Seu navegador não parece ter capacidade para reproduzir este vídeo. Favor baixar o vídeo abaixo.,Seu navegador não parece ter capacidade para reproduzir este vídeo. Favor baixar o vídeo abaixo.,"Ваш браузер не поддерживает воспроизведение этого видео, пожалуйста, скачайте видео ниже","Váš prehliadač nepodporuje Zdá sa, že sa schopnosti prehranie tohto videa, stiahnite si video nižšie.","Su navegador no es compatible con este video, por favor descargue el video que aparece abajo",เบราว์เซอร์ของคุณไม่ปรากฏว่ามีความสามารถในการเล่นวิดีโอนี้โปรดดาวน์โหลดวิดีโอด้านล่าง,"Tarayıcınız bu videoyu oynatma kapasitesine sahip değil, lütfen videoyu aşağıdan indiriniz","Можливо ваш браузер не може програти це відео, будь ласка, завантажте відео нижче","Trình duyệt của bạn không xuất hiện có khả năng để chơi video này, xin vui lòng tải về các đoạn video dưới đây"
